MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.4044,10.8,6.3694,1.517,1114,1.7166,41.305,-114.7393,3.0921
8.9637,4.2,5.5538,1.1388,627,1.8482,34.3419,-116.7579,3.5516
6.4576,36.0,2.9801,0.8,446,4.4517,40.6483,-114.603,2.1497
1.1334,6.6,2.2285,0.8,1568,3.1517,41.0908,-119.7383,0.5
5.3796,6.4,6.0258,1.5325,207,1.2662,38.4535,-122.4581,2.7516
4.6796,38.7,8.2662,1.6987,100,3.834,41.6915,-117.613,1.4229
5.745,3.8,5.6587,1.5921,796,1.2131,36.4006,-117.6397,1.836
11.8192,42.3,7.1266,1.5447,596,2.1739,39.1432,-119.3411,5.0
1.2996,41.6,7.5256,1.7307,225,3.0813,32.5959,-121.7635,0.8014
3.1435,8.2,6.0336,1.5167,169,5.5204,35.1095,-117.9444,1.3148
6.3888,27.4,3.871,0.8525,3117,3.816,37.8805,-122.6018,2.9925
1.7351,5.9,5.8906,1.4972,963,2.5176,40.8214,-116.5904,0.6997
10.8652,33.3,7.9141,1.7098,676,3.0283,41.5528,-114.9785,4.5549
5.5902,4.2,6.5598,1.7272,3851,3.9197,38.0046,-122.7505,2.9321
7.448,49.2,6.9965,1.6228,1507,4.4219,40.6308,-115.8872,2.7661
3.1818,11.6,4.5749,1.012,2739,2.7524,40.0927,-122.416,1.6622
7.3028,35.8,5.0953,1.4299,259,2.7814,39.8499,-119.2455,2.7709
8.5086,7.5,5.2625,1.1146,251,2.17,33.5589,-114.7429,4.1108
5.1538,11.7,5.3973,1.0793,1090,3.6652,37.0471,-123.6315,2.6141
5.1585,24.0,7.8359,1.4478,927,4.026,37.1195,-123.5574,2.1292
5.2709,30.2,2.0,0.8,1808,1.0613,39.9809,-114.4334,2.2786
2.6698,51.9,5.5611,1.4196,180,2.6032,38.068,-122.8321,1.2177
4.102,2.3,5.341,1.2996,1168,1.7866,40.2886,-120.9085,2.3436
4.0898,1.0,2.757,0.8,1468,3.1509,41.5863,-119.6806,1.6335
5.6409,18.9,6.8435,1.5865,1407,1.7621,37.7693,-124.4297,3.4079
8.1653,19.7,4.051,0.9872,480,1.6799,40.0213,-122.5252,3.8047
2.3747,46.1,4.7859,0.9606,1007,4.1235,37.8253,-115.8017,0.9204
4.1578,47.5,9.1976,2.572,358,2.8344,38.4442,-119.052,1.7903
10.9012,45.9,7.5199,1.6356,526,2.9401,37.0221,-120.3641,4.8629
2.8687,8.3,6.649,1.511,289,3.4317,41.6162,-117.3393,1.1862
2.7364,22.0,6.2616,1.3183,363,3.9708,40.267,-121.0899,1.1165
5.0601,39.0,5.1706,1.042,549,2.5814,39.6434,-119.8953,1.731
7.4382,16.9,9.4988,2.2889,449,2.6037,35.631,-114.0659,2.9241
4.5125,34.8,7.1043,1.4885,362,2.6079,37.1114,-116.37,2.0231
9.948,13.1,4.0009,0.8796,235,4.0815,40.6976,-118.6833,4.9129
7.4938,17.5,2.6998,0.8,3194,2.9319,41.3956,-118.9692,2.9759
7.4268,44.9,6.6337,1.2603,446,2.7089,41.9767,-115.6351,3.1341
6.2493,13.8,5.3883,1.0757,866,3.3909,39.4771,-118.1909,2.7083
15.0,50.2,2.6421,0.8,163,4.8313,39.443,-120.9376,5.0
3.9626,16.6,6.3572,1.2867,1971,3.0743,33.3918,-120.1132,2.4334
1.347,2.2,4.9619,1.2437,760,2.7306,39.6396,-122.5744,1.7396
11.7347,14.0,6.5613,1.5045,466,4.943,35.794,-114.425,4.8805
3.4055,9.7,6.3835,1.4937,470,4.3298,40.7139,-117.6518,1.7617
4.7814,26.8,4.2835,1.1993,1333,4.1848,32.6069,-120.315,2.3038
9.8329,6.7,6.7657,1.5657,100,2.4993,41.3767,-120.7212,4.7636
1.7137,32.9,4.5042,1.0747,344,2.4002,37.0969,-114.9766,0.5206
2.1149,45.6,4.6342,1.3211,605,1.1658,33.7156,-120.7167,1.3966
1.7147,19.5,4.4355,0.8539,599,3.9649,38.2095,-116.5582,0.5048
2.783,9.6,7.7619,2.0492,4936,3.077,39.0743,-115.728,1.3067
5.8345,21.4,4.9389,1.0971,508,1.1991,39.9081,-114.9471,2.5761
6.1381,41.1,8.2449,1.6264,1469,4.2018,39.1676,-120.583,3.4886
5.2897,31.2,9.067,1.9255,2834,2.6626,37.7571,-116.4641,2.3278
1.92,6.2,4.0226,1.0479,1137,2.7859,33.2785,-121.0677,1.8493
1.1207,28.4,2.0,0.8,388,1.487,40.6975,-114.5878,0.5
4.6303,24.9,7.589,1.5132,238,3.4922,41.8423,-124.3828,2.4386
3.3768,17.7,4.8161,0.9245,1208,3.5018,39.8911,-118.513,1.3119
5.904,6.6,3.7676,0.9106,2480,2.952,32.8301,-119.1455,2.2994
6.829,51.0,4.3226,1.2115,1029,2.5818,39.6791,-115.285,2.5226
4.8693,10.0,4.6704,0.9903,1784,5.6265,35.0616,-122.2287,2.671
7.0716,10.8,8.0944,2.0484,5290,1.7966,41.64,-123.5835,3.6703
5.1424,8.4,5.8198,1.1498,1300,2.2786,33.1033,-115.6124,2.2412
6.1598,30.1,8.0672,1.66,276,3.7083,33.3765,-120.8239,3.2516
2.9364,23.6,6.4884,1.2858,693,1.9856,34.223,-121.0883,1.3673
4.0238,13.7,4.8815,0.8982,1991,1.9118,39.655,-123.3942,1.9978
5.0433,22.9,4.7193,1.0107,545,4.1315,38.6883,-114.8394,1.7141
7.3325,35.3,6.6232,1.2476,2218,3.6052,39.4087,-117.8539,3.0658
3.5387,15.4,7.1409,1.4927,630,3.4841,35.8619,-117.2321,1.5358
6.127,47.7,7.4936,1.9396,869,3.1818,40.856,-115.0717,2.8027
3.8209,16.6,4.9769,0.9761,502,2.3078,36.7394,-115.6395,1.283
4.1765,11.1,5.8504,1.197,756,2.7473,33.7741,-119.756,1.8375
7.3722,49.7,6.6681,1.2222,788,2.9209,39.791,-122.8224,4.0882
1.3555,42.3,4.7321,1.1869,184,3.8462,37.5306,-117.4407,0.5
2.0588,18.5,3.2301,0.8,467,3.4259,38.1374,-117.6675,0.5
1.8417,43.9,3.8875,0.8,248,2.0722,36.1586,-124.0057,0.7129
1.105,27.5,5.0179,1.384,480,3.7895,39.2518,-115.0563,0.5
2.9833,18.7,6.8244,1.4318,352,1.3215,32.8379,-120.98,1.8176
7.0263,43.8,8.018,1.7541,1494,2.6796,37.1662,-119.9978,3.0362
3.7775,39.4,2.7879,0.8,1508,1.858,36.558,-119.1053,1.4178
5.0464,16.2,4.3053,1.124,1041,2.1429,39.5915,-114.9238,2.5836
8.6152,31.9,4.7843,0.9344,241,4.9266,35.0258,-122.7099,4.4913
9.9404,19.8,7.0894,2.0078,615,1.5293,34.7203,-120.6288,4.509
4.2996,1.1,4.4438,0.8899,226,2.1808,35.5384,-119.2359,1.7816
10.0961,50.1,4.6405,0.9346,591,3.5104,37.0652,-114.0851,4.4016
4.7364,29.0,2.676,0.8,1116,2.53,34.4938,-119.8826,1.643
2.7117,31.5,6.4668,1.4973,1471,3.1556,39.0,-120.3154,1.95
3.1373,31.6,5.1772,1.4556,971,4.4295,35.6503,-114.6822,1.0428
1.8435,29.1,4.1919,0.8214,1820,3.6546,36.5045,-117.5543,0.7663
2.6304,15.8,4.981,1.3278,819,2.5313,37.7971,-122.7825,1.6005
3.6154,50.6,7.754,1.9091,552,2.8663,36.0803,-122.6541,1.9184
7.2583,32.7,3.4902,0.8,1338,3.5306,39.1617,-117.7332,2.815
12.5844,35.2,3.8167,0.9301,1374,3.635,38.7339,-119.5959,5.0
1.9556,24.2,8.0045,1.996,437,3.0208,39.6899,-124.4058,1.1868
5.6729,15.7,5.6515,1.0376,901,3.3606,37.4685,-119.7898,3.1374
2.4005,4.3,6.8395,1.8627,526,3.3616,35.9905,-114.6332,0.9877
5.9585,18.9,6.3035,1.6495,133,2.9078,34.4107,-116.6525,2.2982
4.1427,10.0,5.4293,1.2405,946,2.3948,36.6504,-118.6347,1.3517
1.494,34.8,4.8034,0.9464,236,3.7426,40.7936,-122.4504,1.1703
7.8223,45.8,7.1631,1.3596,865,3.2918,33.6497,-120.9758,3.4873
3.1174,16.4,7.8247,1.5614,195,1.0,34.5463,-114.0353,1.5553
3.2533,18.0,7.6684,1.4064,374,2.1742,38.8198,-117.5799,1.9253
2.3588,35.2,3.1291,0.8855,470,2.5193,37.962,-121.599,1.6499
3.0266,8.6,8.1098,1.7113,1740,2.7989,41.2038,-116.7511,1.3368
5.7935,48.4,4.7841,1.2817,434,4.2039,32.7758,-123.5407,3.0788
4.0006,19.6,3.9899,0.8,281,6.2023,40.8459,-120.6089,2.4316
5.4586,6.2,5.1613,0.961,890,1.0,39.3922,-122.0941,2.6962
5.5687,9.9,7.1623,1.7443,559,3.3044,39.8674,-115.0919,2.6915
9.8986,48.6,6.5809,1.2765,1252,3.0696,36.0973,-116.781,4.1478
3.6485,13.6,4.9892,1.048,296,2.8195,35.4196,-119.2763,1.8717
1.8476,34.8,7.1753,1.9388,787,3.5429,32.6366,-120.2181,1.4825
8.5023,9.0,5.7797,1.2283,4797,3.1498,39.9803,-115.4848,3.9768
3.6734,10.9,4.3541,0.8,549,2.6386,34.0348,-122.448,1.7615
8.7474,45.8,4.0839,0.9922,772,3.0292,34.6482,-123.715,3.8825
5.6408,8.5,6.3205,1.8047,176,3.5566,35.1273,-115.5564,2.5178
4.1426,2.0,5.335,0.9782,336,3.4615,40.7619,-115.5068,1.9702
5.5249,26.6,2.749,0.8,961,3.1886,35.2351,-121.9477,2.4151
14.4487,45.0,7.1943,1.6494,511,2.4166,36.544,-122.4495,5.0
15.0,17.6,4.5394,0.9217,1087,5.8191,39.5998,-116.9263,5.0
4.6722,7.5,8.6842,1.8443,934,3.3595,40.9766,-122.9945,2.5036
4.9338,51.1,2.694,0.8,232,3.7625,40.0162,-117.9695,1.5367
8.5484,35.5,5.1386,1.3888,1499,2.4922,37.5864,-117.137,3.7505
2.6982,44.4,4.1,0.8,246,3.1896,32.5207,-117.9692,0.9937
5.4731,39.4,3.5492,0.8,361,3.1816,33.9995,-120.0173,2.939
4.4127,36.6,4.5264,0.9343,799,1.0881,34.9092,-115.9301,2.1517
5.4105,20.6,9.0411,1.7317,2330,2.2833,36.4308,-114.7352,2.3707
2.7182,17.5,5.7867,1.6368,298,2.2649,35.9408,-117.0901,1.1345
1.7268,37.6,3.9166,0.8,749,2.3995,37.3869,-120.101,0.9786
1.292,37.6,2.0,0.8,754,1.9302,36.4143,-114.0451,0.5
2.2923,49.5,2.0573,0.8,1125,3.0439,39.3976,-119.7811,0.9457
3.4035,30.0,4.4271,1.1159,1715,4.3974,32.9962,-123.2792,1.3127
3.7587,16.0,4.2326,1.0212,481,3.1305,41.9499,-122.5829,2.1018
14.3298,26.0,5.0519,1.0475,1494,1.8187,40.5091,-120.8466,5.0
8.7024,32.3,2.0,0.8,1928,1.9691,35.6822,-122.7033,3.7898
2.5162,22.8,5.3166,0.9692,2772,2.6229,36.2696,-116.3279,0.617
5.5214,41.3,7.5555,1.7435,994,1.5844,41.6552,-124.3519,2.4224
3.5105,30.8,8.7457,1.9102,754,3.3045,41.3901,-120.2382,2.3314
3.7787,1.5,2.0,0.8,455,4.3531,36.2351,-115.2788,1.3405
5.0088,30.1,3.8972,0.8,207,2.4241,33.0664,-123.2638,2.2892
6.4981,33.3,3.7915,0.8,533,3.0761,41.8857,-118.4511,2.759
3.6563,47.7,5.7914,1.1362,728,2.571,38.7107,-114.6946,0.6914
8.4851,22.1,3.0605,0.8,609,2.3704,39.0835,-123.7482,3.9831
2.2588,30.3,8.8645,1.6336,1073,3.1896,35.1087,-120.8279,1.7156
4.4988,25.2,5.587,1.4936,208,2.3367,40.2777,-124.1046,1.9785
15.0,28.1,5.2537,1.1706,575,2.1916,37.7961,-117.337,5.0
5.1236,4.4,8.6854,1.8844,3281,1.3807,36.9673,-120.1163,3.1145
10.5902,46.8,5.4679,1.1957,1475,3.0646,39.5414,-114.5531,4.5427
4.7347,47.4,6.3006,1.2562,1089,4.067,36.033,-117.2415,1.6548
6.3501,29.0,3.9984,0.8473,909,3.7073,36.5793,-118.1796,2.7249
4.3316,29.4,2.759,0.8,497,4.492,38.6971,-114.9416,1.9907
4.0461,3.9,4.2793,1.1087,163,2.3255,38.5761,-123.1385,2.1585
2.8075,31.5,9.874,2.1632,959,3.8508,41.7263,-116.2738,0.9028
5.8019,22.9,6.766,1.3839,100,1.8974,37.8471,-116.8371,2.4523
2.6888,37.2,6.0491,1.3358,513,3.7093,35.5494,-117.4309,1.0992
6.6816,3.4,3.5473,0.8424,663,4.6442,35.2307,-117.8002,2.7975
8.5949,37.3,7.3225,2.0327,465,3.4984,37.5732,-123.1941,4.3548
5.5841,15.6,2.7846,0.8,3779,4.6618,33.6358,-115.9525,1.8522
3.7744,34.2,2.3659,0.8,2863,2.4013,38.0869,-117.8309,1.1771
5.8848,33.0,4.3822,0.9573,1520,2.8658,36.2074,-116.3995,2.4562
3.724,12.6,9.409,2.1201,317,2.0843,35.844,-115.3011,1.4681
7.8564,23.5,9.2958,2.3063,3094,3.0348,34.3285,-118.8045,3.2786
1.4936,43.6,4.5975,1.1344,1091,3.2697,37.2064,-114.4527,0.5
3.6643,31.9,4.1516,1.1446,313,3.026,32.8575,-123.3534,2.5692
1.3573,4.5,2.2193,0.8,683,2.5259,38.2682,-124.4576,0.7818
1.8275,23.6,5.6561,1.3987,1432,2.5093,35.2127,-121.0356,1.778
10.1586,16.9,5.824,1.4215,412,3.3452,41.0982,-122.2262,5.0
7.6684,33.7,7.0791,1.2902,744,2.8407,37.5004,-118.6871,3.4314
2.9105,32.3,7.3214,1.714,857,1.8482,39.9156,-121.5569,1.3805
1.8194,1.5,5.1052,1.1291,276,1.1027,40.5863,-117.2746,0.8326
0.7568,32.0,6.6121,1.5474,536,2.4045,40.8503,-114.5741,0.5
3.2346,38.5,4.0987,1.0045,293,1.6177,40.771,-116.4228,1.7572
15.0,40.2,6.5741,1.8721,1333,2.1644,34.642,-120.0874,5.0
5.8178,4.0,4.4855,0.861,322,2.5767,35.3815,-114.1522,2.4558
3.2035,16.5,6.4189,1.4437,840,2.8539,39.2254,-116.4026,1.7305
5.9242,22.5,6.257,1.2667,219,2.334,37.6074,-115.9857,2.4212
1.7567,10.2,5.6376,1.0407,269,5.1912,38.2887,-122.3501,1.307
3.7494,22.5,7.0891,2.0222,258,1.7389,38.9384,-117.2876,1.7428
4.7573,4.6,2.3592,0.8,528,4.2092,33.5854,-123.7583,2.4152
4.256,6.8,3.3702,0.9018,768,2.8374,34.0989,-122.0293,2.461
7.2029,35.1,4.9599,1.1232,891,2.3425,38.5594,-124.3274,3.844
5.5112,14.4,2.6135,0.8,161,3.5876,38.441,-117.095,2.1065
6.6926,37.3,4.6863,1.2864,581,2.5471,40.2656,-124.2801,3.5906
2.9653,3.5,4.7507,0.867,365,2.193,39.0909,-119.7836,1.1786
7.6805,29.7,8.1194,1.7417,1020,4.7898,34.4729,-117.6869,3.4974
11.9098,21.0,5.7851,1.3485,537,1.0,33.1657,-121.2975,5.0
2.5041,41.6,7.5589,2.1359,623,2.7551,36.2147,-120.6436,1.7922
2.631,41.0,6.1033,1.3059,367,3.1901,36.0271,-115.3843,0.8868
9.9889,20.2,4.4287,0.9864,2643,4.408,39.7905,-115.0352,4.5051
3.9956,32.8,5.7674,1.4673,238,2.6016,38.8791,-115.4836,1.7258
10.4051,12.6,6.9589,1.553,483,5.661,40.7859,-116.6257,3.6003
3.4366,30.6,7.8868,2.237,725,3.7591,37.2905,-121.5859,1.7376
10.7298,5.1,5.2354,0.9521,544,1.0,35.2426,-123.7159,5.0
4.8496,23.2,2.205,0.8,361,1.5463,37.2904,-119.3687,2.0999
5.2328,10.3,2.0644,0.8,156,3.2369,34.5473,-114.7939,2.3449
11.4596,46.1,4.8472,0.9561,383,1.8561,33.075,-122.1546,5.0
3.6072,23.7,2.0,0.8,309,3.5478,37.247,-122.2997,2.2921
2.548,31.1,9.0902,1.7226,2549,2.5463,36.4292,-116.3137,0.5
3.4242,19.4,6.6939,1.2436,4071,1.804,32.8062,-118.2841,1.4761
5.8791,15.7,4.2287,1.0903,639,2.0354,39.3521,-120.2549,3.362
1.7516,11.3,3.2807,0.8,216,3.8519,38.6213,-115.442,0.6044
6.5698,47.5,7.5562,1.5504,1200,1.0,33.2011,-118.3835,2.8277
3.2438,41.8,3.2727,0.9116,303,4.0453,39.2452,-114.8372,0.993
8.9235,7.8,3.4635,0.8,429,4.0745,33.2868,-120.6344,4.7808
1.0655,39.1,3.9681,1.1306,402,2.6686,37.4177,-119.8372,0.5
2.7956,22.3,5.7282,1.0751,446,1.5956,38.4113,-123.7198,1.973
1.6292,1.8,6.7416,1.3657,501,3.5559,37.2404,-120.6393,1.2152
2.7299,27.9,7.8853,1.7027,233,2.5136,39.6004,-122.613,1.6838
5.1997,7.6,7.5899,1.7417,379,1.4849,36.1629,-124.1553,3.0748
4.0248,11.7,5.5015,1.0047,1504,4.9091,34.5231,-121.8145,2.1116
3.8496,36.5,7.541,1.5164,648,2.1156,37.1209,-119.3484,1.8602
4.0734,14.1,4.158,0.813,735,1.5278,35.7513,-121.9027,2.3393
5.0634,46.5,2.0,0.8,112,3.2851,33.9371,-123.3546,2.5961
2.447,34.5,4.1577,1.1733,1420,2.9322,36.9753,-119.7589,0.6588
6.849,43.4,3.8875,1.0771,384,4.4862,34.4136,-122.9476,2.9781
6.6699,32.4,4.236,1.0871,1635,2.6195,36.9678,-123.5971,3.1189
5.6464,45.3,3.5813,0.8,753,2.63,38.129,-114.4181,2.4442
6.2584,19.4,4.5778,0.9642,424,3.3352,39.9309,-119.5025,2.7412
5.354,29.0,6.74,1.624,174,3.1995,40.6051,-116.0756,1.9994
15.0,27.3,8.9305,1.6398,3789,3.23,38.8476,-122.7068,5.0
4.2535,47.1,2.0493,0.8,1265,3.272,40.9887,-119.6537,1.4215
3.7275,9.4,2.9245,0.8,1327,3.1646,37.799,-123.5558,1.9803
2.8516,30.5,3.9171,0.8779,2850,2.5835,39.2491,-120.1761,1.4362
2.4124,39.5,7.0315,1.621,796,3.8327,39.8184,-115.8228,0.736
2.124,19.9,5.0901,1.4334,1962,2.6401,40.336,-115.1261,0.651
2.6293,45.2,4.0518,0.8176,454,3.8044,39.6426,-119.0504,0.8777
4.2956,20.0,6.9335,1.3748,1200,4.3878,41.0729,-121.4928,2.0765
5.4771,9.8,7.4128,1.7914,402,2.3225,36.9921,-116.7986,2.1069
4.6213,30.8,5.4625,1.2048,444,5.4045,41.5581,-117.7913,1.8805
2.8311,22.4,3.8676,0.8206,719,2.2874,36.3027,-119.56,1.39
7.6915,1.8,6.0406,1.4262,241,2.2946,33.1668,-119.5087,3.6028
6.9842,4.6,5.0335,1.0639,866,3.54,34.2301,-119.3213,3.0667
4.0723,11.0,5.018,1.1487,518,3.4416,37.8035,-120.938,2.0955
3.0291,40.2,4.4752,0.8514,136,3.0718,32.6386,-119.0508,1.1166
6.228,46.5,7.35,1.4887,461,3.8183,33.9952,-123.8976,3.1266
5.0168,28.8,5.9998,1.6124,505,3.2526,36.0537,-118.5131,2.0587
1.8797,6.4,7.5714,1.4848,1316,5.0657,38.4308,-119.2899,0.8617
4.3026,28.3,8.1727,1.9575,836,2.9468,34.0727,-120.0841,2.1448
5.2447,44.6,6.418,1.1949,2117,2.1455,37.9612,-121.0981,2.0089
2.6122,39.2,4.487,0.9533,1008,2.4483,38.7999,-117.9713,1.132
5.0224,15.8,7.5807,2.1323,427,3.4713,39.7548,-119.4078,2.1831
1.8722,7.3,6.4313,1.2944,635,3.486,38.7745,-123.4412,1.3992
9.9913,46.9,10.7067,2.8464,503,3.2065,34.8758,-120.5682,4.5653
9.4761,44.6,6.1202,1.1647,983,2.1505,41.9749,-123.6967,4.2315
3.8516,3.7,6.8954,1.2777,698,4.1086,40.9384,-120.5187,2.1199
5.5738,43.0,6.0808,1.2434,402,4.937,36.0484,-118.9053,1.992
1.0555,6.0,5.3018,1.1612,670,3.0292,32.7773,-120.3942,0.8741
2.2394,4.2,4.9824,1.0592,962,4.8106,37.5227,-120.9129,0.9284
3.7574,39.7,6.0885,1.3972,297,3.8663,40.7193,-121.5479,2.3237
2.3554,28.4,6.5424,1.784,857,5.2187,40.3085,-120.4914,1.8436
6.8801,22.1,7.8088,1.4575,188,3.4726,41.0268,-123.7722,3.725
14.8556,47.1,6.1177,1.4712,1611,3.1366,41.7104,-114.064,5.0
2.2123,43.8,4.5742,1.1087,1014,3.8424,39.2738,-118.6689,1.1214
2.7116,3.9,4.8463,1.2482,2449,2.5664,34.0428,-117.8202,1.5208
5.1617,32.4,2.8541,0.8,272,3.4071,32.8459,-122.577,2.2743
11.7831,40.4,8.8224,1.6383,1647,4.3307,33.9384,-114.8043,5.0
2.1524,29.1,4.4177,1.0521,1406,3.8195,34.4104,-118.5028,0.651
5.204,51.1,7.4349,1.8495,575,2.969,33.0832,-120.1491,2.352
13.3669,36.0,6.0531,1.1844,492,3.2004,36.8078,-117.0113,5.0
1.6635,6.3,6.1075,1.4056,279,3.7577,39.9468,-121.3043,1.0218
2.0779,11.1,5.2651,0.9686,227,3.7244,32.5404,-114.6863,0.7992
3.4758,43.1,3.9244,0.8,365,3.7501,40.1345,-122.7222,1.9096
3.2794,51.8,3.5629,0.8,244,3.3394,41.2904,-115.7523,1.4894
7.2977,6.0,8.9569,2.434,2384,2.1755,33.9439,-114.3506,3.0211
5.181,6.1,5.7279,1.1679,200,2.3348,32.7028,-119.3367,2.4778
1.545,39.9,7.7505,1.4157,749,3.4612,37.054,-115.2951,0.5
6.1058,4.3,8.2698,1.9474,943,3.8315,40.751,-123.7486,3.2612
3.1692,4.5,4.6783,0.8889,885,3.7019,39.4999,-117.9838,1.5213
9.6279,46.3,6.347,1.4705,950,2.3248,32.8296,-120.7596,4.9044
3.0754,41.8,5.59,1.0271,1418,2.8488,38.896,-120.6747,1.656
3.0588,46.0,3.1856,0.8,466,1.8257,40.2686,-119.7712,1.198
6.2008,34.2,5.129,1.3889,713,1.6086,35.075,-118.2338,3.0273
7.0834,17.4,6.675,1.4973,526,3.0815,38.7074,-118.0319,2.8691
5.8642,47.2,4.5019,1.2507,1886,4.3582,37.1925,-121.5781,2.7694
1.6301,16.2,4.8503,1.1306,3568,3.0998,34.4535,-120.4686,1.5532
6.1893,15.1,5.1533,0.9667,256,4.9081,41.0643,-121.88,2.7426
2.4095,46.2,9.7231,2.4526,131,2.8359,34.6186,-117.8583,1.2693
5.1612,35.7,2.0,0.8,1049,3.0312,40.4845,-123.4286,3.1278
1.9074,46.7,6.5033,1.7577,1566,2.009,39.1657,-120.0525,1.4816
5.8579,9.0,4.9933,1.0339,3183,2.6528,34.5986,-114.2259,2.7816
2.7622,49.6,4.2187,0.8,1200,1.8101,39.2576,-114.1178,0.5558
2.076,32.2,4.9442,1.0283,2032,1.4547,32.747,-119.0614,0.5
6.8778,35.1,6.8348,1.2901,2510,1.8271,34.7446,-121.9017,3.5566
5.1809,47.6,6.949,1.2676,2147,3.0853,35.2113,-118.3733,1.8778
3.1007,20.4,5.872,1.2275,1346,2.2633,40.9473,-119.3712,1.4039
10.705,37.7,7.6855,1.5175,238,2.5001,41.1962,-124.0539,4.209
3.4405,33.7,8.0377,2.2553,661,3.4099,35.0744,-114.1145,1.4622
4.5689,41.2,7.1328,1.638,846,1.4512,37.0093,-121.0647,2.2878
5.2664,46.7,4.4076,1.0812,614,3.081,41.8254,-120.3076,2.4562
3.0901,35.7,6.4889,1.2604,645,3.8481,38.8268,-119.1076,1.584
5.9458,4.4,6.4984,1.3385,2330,3.9346,33.1623,-115.2561,2.436
3.2541,10.3,3.8687,0.8181,363,3.5166,36.2186,-116.1092,0.8739
3.5009,49.7,2.3611,0.8,1260,2.9478,36.5037,-122.3417,2.0425
10.1511,50.4,2.0,0.8,857,2.3763,35.4108,-116.9773,4.3591
2.4004,50.3,5.6397,1.0429,335,2.9176,37.4392,-115.3171,0.7346
1.0537,2.9,6.0961,1.6469,281,4.6535,39.4922,-117.0002,0.8666
11.7819,20.5,3.1364,0.8,171,3.2731,39.0693,-123.0386,5.0
15.0,39.7,7.5921,1.5948,981,2.8931,35.8397,-118.8416,5.0
3.5143,39.4,5.8044,1.3876,632,3.5637,39.4981,-115.6951,1.3729
1.402,5.4,8.1989,1.6853,344,3.0497,37.5737,-122.446,1.5873
3.7199,32.1,6.2411,1.2357,148,3.2258,39.8104,-118.8454,1.3516
3.7745,8.3,3.3673,0.8,940,2.7533,33.5819,-117.4697,1.2888
3.999,26.2,6.4166,1.6629,579,2.5851,36.3452,-117.8286,1.8085
2.2978,13.2,6.8402,1.7702,376,3.996,36.2492,-123.3807,1.5026
6.3454,3.7,4.4048,1.222,308,1.0497,35.8421,-121.5867,3.3534
6.1393,5.1,2.6158,0.8,550,3.4786,39.1313,-118.7026,2.4352
1.8282,47.5,5.7006,1.5101,969,2.5232,37.7927,-122.308,1.2976
6.8177,39.0,3.4983,0.8456,511,1.0948,36.166,-120.996,3.0297
15.0,48.5,7.7418,1.4943,257,2.0254,37.5949,-120.1417,5.0
4.9688,25.0,4.6856,0.8681,635,2.964,39.1917,-124.3569,2.4472
3.6605,22.1,8.9492,1.7397,1535,3.1015,38.9137,-119.1406,1.5994
4.1157,19.3,2.0,0.8,687,3.74,39.7264,-114.0551,1.4829
6.4828,32.4,5.7696,1.2445,703,3.808,40.589,-120.2132,2.8268
1.5866,18.9,8.3588,2.1806,513,1.4533,39.5242,-121.6199,1.028
4.9463,39.1,3.7194,0.8748,326,3.3775,34.2113,-121.8435,2.7361
3.5457,41.9,5.1816,1.1896,318,3.7285,40.5425,-119.0907,1.3159
13.5813,45.7,4.6939,0.8715,176,3.2189,35.6542,-119.7119,5.0
4.037,13.4,4.1325,0.8668,1711,3.5024,38.8268,-115.4492,1.8308
12.1914,27.9,5.9892,1.4842,963,1.0675,41.9142,-117.7879,5.0
2.3112,12.4,2.9092,0.8,711,2.0098,35.2991,-120.3142,1.8636
6.3748,2.9,5.2781,0.9767,843,4.366,35.067,-120.4497,2.7582
5.4284,37.1,6.532,1.8053,873,2.7203,34.2306,-118.7545,2.2699
2.6607,29.0,5.0698,0.9879,370,5.2231,41.8487,-121.8396,1.3523
4.985,37.9,3.4996,0.8896,513,1.7216,36.5559,-120.0601,1.9106
9.2768,5.5,7.5604,1.9863,455,4.5638,39.9467,-121.5071,4.2899
3.6904,51.8,6.9605,1.3139,4960,2.3893,32.9678,-119.0876,1.5896
1.6239,51.7,3.4176,0.9754,1504,3.8624,34.214,-118.7607,0.5
4.4347,24.7,2.9118,0.8,761,2.7046,33.1003,-115.6085,1.805
2.6079,45.2,3.5962,0.9787,1984,3.1157,40.2485,-121.8626,1.3018
3.6495,13.4,6.5905,1.3916,1793,3.5955,33.5123,-115.0004,1.7321
4.2676,38.6,6.0511,1.2761,220,2.3866,41.27,-118.8797,1.3876
1.6106,45.8,7.0802,1.3549,557,3.8011,38.8057,-116.8682,0.5
1.7,42.5,4.8477,0.9422,657,2.7341,41.1406,-118.0774,0.5
5.9849,42.4,3.6505,0.8,1085,3.178,36.3842,-115.7951,2.0125
3.2752,24.6,7.3377,1.722,556,1.0,37.4937,-117.537,1.1637
0.9619,42.8,4.3931,1.1462,615,2.6627,32.7619,-124.3837,1.1284
7.1772,36.2,5.8731,1.2309,460,4.2635,36.9261,-120.4021,3.2823
5.2773,7.8,2.4002,0.8,1539,3.6947,38.1118,-114.6472,2.3735
2.9203,6.8,4.3604,1.1927,210,3.8865,33.4556,-119.7597,1.2861
2.0338,40.4,7.5188,1.3895,473,3.0533,41.8217,-115.802,0.6191
7.4,32.9,4.0675,0.9851,152,4.6763,32.5417,-115.3759,2.6424
